62003016	Faith	Ri Jesucristo man xupokonaj ta xuya-ri' pa camic koma roj . Y riq'uin ri' xuc'ut chikavech chi nic'atzin nikac'ut riq'uin kabanobal chi yekajo' ri ch'aka' chic , y man nikapokonaj ta nikaya-ki' pa camic coma ri kach'alal , vi can nic'atzin .
43013001	Grace	Y tok noka' yan ri k'ij richin ri nimak'ij rubini'an pascua , ri Jesús retaman chic c'a chi noka' yan ri hora richin chi rija' nel-el vave' chuvech re ruvach'ulef y nitzolin chila' chicaj riq'uin ri Dios , ri Rutata' . Ri Jesús can janíla vi e rajovan-pe conojel ri can e richin chic rija' ri ec'o vave' chuvech re ruvach'ulef , y can c'a que na c'a ri' ri nuben chupan ri k'ij ri' , ri ruq'uisibel k'ij .
58003017	Sin	¿ Achique ta c'a vinek ri can cavinek juna' xpe royoval ri Dios chique ? ¿ Man chique ta cami ri xemacun y xecamyaj can ri pa tz'iran ruvach'ulef ?
60001014	Recommendation	Can tic'utu' c'a chi ix ralc'ual chic ri Dios ; tinimaj c'a ri rutzij . Man c'a tiben ri nirayij rix , can achi'el ri xiben tok c'a man jun ivetaman .
45011032	Grace	Ri Dios can nuk'alajirisaj c'a chi conojel vinek e aj-maqui' ; roma nrajo' nusuj ri rutzil chique .
66006006	Description	Y xinvac'axaj c'a chuka' chi c'o jun ri nich'on-pe ri acuchi ec'o-vi ri e caji' ri janíla q'uiy runak' tak quivech , y nubij c'a : Jun quetzal chic rajel ri ca'i' libras trigo , y jun quetzal chuka' chic rajel vaki' libras cebada . Jac'a ri aceite olivo y ri ruya'al-uva man tinek .
59004010	Recommendation	Tich'utinirisaj-ka-ivi' chuvech ri Ajaf , y rija' xtunimirisaj ik'ij .
44017031	Grace	Roma rija' can rucha'on jun k'ij richin tok xtuk'et tzij pa quivi' conojel vinek . Rucha'on chic c'a Jun ri can choj vi xtik'aton tzij . Y ri Dios xuk'alajirisaj chi kitzij chi ri Jun ri' xtik'aton tzij , roma xuben chire chi xbec'astej-pe chiquicojol ri caminaki' , xcha' ri Pablo .
43019002	Description	Jac'a ri soldados xquipach'uj jun k'ayis ri janíla ruq'uixal . Can achi'el jun corona xquiben chire , y c'ari' xquiya' pa rujolon ( ruvi' ) ri Jesús . C'ari' xquiya' chuka' jun tziek morado chirij ri Jesús , can achi'el vi ri yequicusala' ri reyes .
54005014	Recommendation	Roma c'a ri' ninbij chique ri malcani'a' tak ixoki' ri c'a e ac'uala' na chi quec'ule' chic jun bey , chi quequiq'uiytisaj cal . Can ta nik'alajin chi ja rije' ri e te'ej pa cachoch . Richin chi ri vinek ri ye'etzelan kichin man yetiquir ta niquibij jun tzij chikij .
43014011	Faith	Can quininimaj c'a chi yin inc'o riq'uin ri Nata' y rija' c'o viq'uin yin . Y vi man yininimaj ta roma re ninbij chive , titzu' c'a ri nusamaj y quininimaj .
66020014	Violence	Y can jari' tok man xtic'ulvachitej ta chic camic , ni man xtic'oje' ta chuka' chic ri lugar ri richin yeyac-vi ri caminaki' richin nik'at tzij pa quivi' , roma xa xqueq'uis che ca'i' , ri camic y ri lugar . Xquebeq'uis c'a ri pa k'ak' . Y jac'a ri k'ak' ri ruca'n camic , ri can xtibe-ruvech .
58009026	Description	Roma xa ta q'uiy bey xusuj-ri' , q'uiy ta bey xuc'ovisaj pokonal y q'uiy ta bey xquen ( xcom ) . Rutiquiriban ta pe tok xban re ruvach'ulef . Pero man que ta ri' xuben . Rija' xa jun bey xquen ( xcom ) , richin nel ri kamac . Xa c'a chupan re ruq'uisibel tiempo richin re ruvach'ulef , tok xpe y xquen ( xcom ) .
44013018	Description	Y ri jubama cavinek juna' ri xquic'ovisaj chupan ri tz'iran ruvach'ulef , ri Dios xucoch' ri quibanobal .
46011033	Recommendation	Roma c'a ri' vach'alal , can tivoyobela' c'a ivi' tok nimol-ivi' richin niben ri va'in natabel richin ri rucamic ri Ajaf Jesucristo .
66006012	Violence	Tok ri Jesucristo ri achi'el Alaj Carne'l xrelesaj ri ruvak ( ruvakak ) tz'apebel richin ri boton vuj , xintz'et c'a chi xuben jun nimalej silonel ( cab-raken ) . Y ri k'ij man nisakirisan ta chic , xa xk'eker achi'el jun pin tziek ri banon riq'uin rusmal jun chicop k'ek rij , ri tziek ri nucusex tok c'o bis . Y ri ic' quic'-quic' nitzu'un roma xcaker-ka .
58011035	Violence	Ec'o chuka' ixoki' ri can xquicukuba' quic'u'x riq'uin ri Dios , romari' ri Dios xeruc'asoj-pe ri quicaminak . Ec'o c'a ch'aka' chic vinek , roma ri can quicukuban quic'u'x riq'uin ri Dios , romari' ec'o xeyo'on pa tak ruc'ayeval . Pero man xquipokonaj ta xe'apon chuvech ri camic , roma quetaman chi xtequila' jun c'aslen más utz . Man xquiya' ta can ri Dios , richin xquito' ta qui' chuvech ri camic .
44016037	Violence	Pero ri Pablo xubij c'a chique ri juk'at chic chajinela' : Roj oj achi'a' romanos . Pero ri ivir , ri k'atoy tak tzij can chanin yan xquitek kach'ayic chiquivech ri vinek y man jani quik'aton ta tzij pa kavi' . C'ari' xojquitz'apej can re vave' pa cárcel . Y re vacami can nicajo' chi man ta jun ri ninaben re yojel-el . Ri ka-ley man que ta ri' nubij . Te'ibij chique ri k'atoy tak tzij , chi ja rije' ri quepe chikelesaxic , xcha' ri Pablo chique .
