62003016	Faith	Jiosh alidag at ab muh kots t ab t-wehhejed no pi t-hekaj si pihk e elid. Id o hekaj tasho mo haschu d pihk elidadag. Kutt wo si pihk t-elidad ha hekaj g t-wepnag am hugkam matt chum hems wo t-muhkid am ha wehhejed.
43013001	Grace	D am him k am i e ai matt baꞌich tash wo mua g kahwal mad k wo wuhshad g t‑shohshon ha‑doꞌibiadag. Kuki s‑mahch g Jesus mat am wa e ai matki ia wo dagito ihda jewed k wo hih am e‑ohg wui. D eda si pihk e elid wehs e‑doakagkaj ab ha wui hegam mat ab i s‑wohoch.
58003017	Sin	Sh g Jiosh s‑ha kehꞌid ch hab kaij matsh pi wo ha hiwigi mas am wo i wahp amai mash hebai am chum apꞌechudch ha wehhejed k hoꞌip wehs koi hegam geꞌeged mash pi ab hu wohog elid. Kush heg hekaj am oiopo tohono jewed ch ed giꞌikko wehst‑mahm (40) aꞌahid ab.
60001014	Recommendation	Ab g wo s-wohog elidad g Jiosh ch pi wo shaꞌi e hiwigi mams ged hu uhpam wo shul heg eda pi apꞌekam mam wa ab tatchua mam eda pi mahch g Jiosh.
45011032	Grace	Wehs hemajkam o d pi ap chuꞌijkam am Jiosh nena ed. Kut g Jiosh wehs ha wepo wo s‑ha hoꞌigeꞌel hegam mat ab wui wo i e nohnogi.
66006006	Description	K am hema neok ab ha shahgid hegam giꞌik haꞌichu doakam ch hab kaij, “T wo si s-namkigk g haꞌichu hugi. Mt chum hems wo ha namkid g e-nahtoi am chikpank hemako tashkaj mamt wo ha nolawt g al hemako s-wehch pilkani o g waik s-wehch si-wahyo. Mt wabshaba pi wo shohbi g manjeki ch nawait.”
59004010	Recommendation	Ab g wo i e shoꞌigchud wui g Jiosh. T heg ab wo si em‑haꞌichuch.
44017031	Grace	Am at i apꞌech g tash mat wehs wo ha lodai g hemajkam k heki hu am hema si i kei mat hab wo juh g lodaita. Tsh id ia mahsi t‑shahgid k ia oimmelhim ch e muhkid. Tsh g Jiosh ab i wuhshad muhkig t amjed mat wo wohokamch mo d si Kehshaj.” Neh, bash kaij g Paul.
43019002	Description	k am hahawa ge hoꞌi gihkot k ab wahki moꞌoj ab k ab wahki g kownal kahba
54005014	Recommendation	Haꞌi at heki hu hab masma hab e juh k am i oi g Jiawul. Id o hekaj baꞌich i a-apꞌe mat g wechij uꞌuwi ep wo kuhkunt k wo mahmadt k wo s-ap dagioꞌi g e-kihdag. T heg hekaj g t-obga pi wo e nako mas wo pi ap has t-ahgad.
43014011	Faith	Ab g wo s‑wohochud mach d hemako g ni‑ohg wehm heg wabsh hekaj mani am em‑ahgid, o amtp pi wo e nako hab masma k wo s‑wohoch mach d hemako heg hekaj s‑hasig haꞌichu mani hab junihim.
66020014	Violence	Pi o an hu oꞌohanas g ha-chechgig heg eda oꞌohana mo an oꞌohanas g e doꞌibiakam ha-chechgig. Kumt hekaj am ha shul heg eda kahchki mo meihim. Id at hab wo masmak mo g gokkokam muhkig. T g Jiosh am wo hugio g muhkig k am ep wo hugio amai mo am haꞌichug g koꞌi.
58009026	Description	Tsh wabshaba g Jiosh alidag wabsh hemho hab juh k pi muꞌikko e muhkid am t‑wehhejed. Neh, k hab masma tasho mat s‑ap nahto g e‑chikpan mat gam hu hab i juh g pi ap t‑chuꞌijig. Kush hemu hahawa e aihim mat g jewed wo huhug.
44013018	Description	Kush an oiopo tohono jewed ch ed giꞌikko wehst‑mahm ahid ab. Sh g Jiosh am s‑hemajim ha nakogahim
46011033	Recommendation	Pegih, ni‑wepnag, am amt wo aꞌai e nenida k wehs e wehm hab wo juh g chemait hugi.
66006012	Violence	Tki gam hahawa ep wantsh k kuhpiꞌo g chuhdpokam cheposig hegai mo kahwalkaj ab e chehgidch. Tki am shaꞌi si uꞌugij g jewed. Kutki g tash ge chuku hab masma mo g s-kowk s-chuk ikus. Kutki g mashad wehsko ge wegih hab masma mo g ehꞌed.
58011035	Violence	Jiosh atsh wa ab uhpam i ha chegitoich g ha‑koꞌidag haꞌi uꞌuwi mo ab s‑wohochud. Haꞌi atsh wa wabsh s‑ap e taht k e koꞌij pi dagitoimk g e‑wohochudadag no pi s‑mahch mat g Jiosh baꞌich i s‑kehg doakag ab wo ha mah.
