text,actual_category,predicted_category,generated_text
"Mutace přidávají novou genetickou variaci, a výběr je odstraňuje ze souboru vyjádřených variací.",science/technology,N/A,"""Mutace přidávají novou genetickou variaci, a výběr je odstraňuje ze souboru vyjádřených variací."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: physics, biology, chemistry, engineering, math,"
"Štěpná jaderná bomba funguje na principu, že k udržení jádra s mnoha protony a neutrony pohromadě je zapotřebí energie.",science/technology,N/A,"""Štěpná jaderná bomba funguje na principu, že k udržení jádra s mnoha protony a neutrony pohromadě je zapotřebí energie."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/Technology (travel, politics, sports,"
Jádro se skládá ze dvou částic – neutronů a protonů.,science/technology,science/technology,"""Jádro se skládá ze dvou částic – neutronů a protonů."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: the correct category is science/technology. In the"
"To umožnilo objektivům s přiblížením produkovat snímky srovnatelné kvality s tou, kterou dosahují objektivy s fixní ohniskovou vzdáleností.",science/technology,N/A,"""To umožnilo objektivům s přiblížením produkovat snímky srovnatelné kvality s tou, kterou dosahují objektivy s fixní ohniskovou vzdáleností."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: to, to, to, to, to,"
"Jsou lepší než webové proxy servery z několika důvodů: přesměrují veškerý internetový provoz, nejen http.",science/technology,N/A,"""Jsou lepší než webové proxy servery z několika důvodů: přesměrují veškerý internetový provoz, nejen http."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science. In the future, when will it become"
"Interaktivní design vyžaduje, abyste přehodnotili své domněnky o mediální produkci a naučili se přemýšlet nelineárně.",science/technology,N/A,"""Interaktivní design vyžaduje, abyste přehodnotili své domněnky o mediální produkci a naučili se přemýšlet nelineárně."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: The category of technological innovation is appropriate for the article"
"To se stalo běžným jevem, ale železo způsobilo větší opotřebení dřevěných kol vozů.",science/technology,N/A,"""To se stalo běžným jevem, ale železo způsobilo větší opotřebení dřevěných kol vozů."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: (2) science/technology, travel, politics"
Smečku tvoří jeden až tři příbuzní dospělí samci spolu s až třiceti samicemi a mláďaty.,science/technology,N/A,"""Smečku tvoří jeden až tři příbuzní dospělí samci spolu s až třiceti samicemi a mláďaty."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel/sports. For the correct answer, you"
"Ačkoliv má umělá inteligence silnou konotaci se science fiction, tvoří velmi důležitou oblast počítačové vědy zabývající se chováním, učením a inteligenční adaptací strojů.",science/technology,N/A,"""Ačkoliv má umělá inteligence silnou konotaci se science fiction, tvoří velmi důležitou oblast počítačové vědy zabývající se chováním, učením a inteligenční adaptací strojů."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
Poměr stran tohoto formátu (vyděleno dvanácti pro získání nejjednoduššího poměru v celých číslech) je tedy 3:2.,science/technology,N/A,"""Poměr stran tohoto formátu (vyděleno dvanácti pro získání nejjednoduššího poměru v celých číslech) je tedy 3:2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
