text,actual_category,predicted_category,generated_text
"Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.",science/technology,N/A,"""Mutation adds new genetic variation, and selection removes it from the pool of expressed variation."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports, entertainment, politics, geography. Also"
The fission bomb works on the principle that it takes energy to put together a nucleus with many protons and neutrons.,science/technology,N/A,"""The fission bomb works on the principle that it takes energy to put together a nucleus with many protons and neutrons."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/technology, travel, politics, sports,"
The nucleus consists of two particles - neutrons and protons.,science/technology,science/technology,"""The nucleus consists of two particles - neutrons and protons."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: Science/technology. So what does ""science/t"
This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.,science/technology,travel,"""This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: a) science and technology; b) travel,"
"They are superior to web proxies for several reasons: They re-route all Internet traffic, not only http.",science/technology,N/A,"""They are superior to web proxies for several reasons: They re-route all Internet traffic, not only http."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: technology. The best answers for the subject ""Science"
Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.,science/technology,N/A,"""Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: all these categories. If so, I hope you"
"This became common practice, but the iron caused more wear on the wooden wheels of the wagons.",science/technology,N/A,"""This became common practice, but the iron caused more wear on the wooden wheels of the wagons."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: The word that came first was physics, while the"
"Prides are made up of one to three related adult males, along with as many as thirty females and cubs.",science/technology,N/A,"""Prides are made up of one to three related adult males, along with as many as thirty females and cubs."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: The right group of men and women are referred to"
"Although AI has a strong connotation of science fiction, AI forms a very important branch of computer science, dealing with behavior, learning and intelligent adaptation in a machine.",science/technology,N/A,"""Although AI has a strong connotation of science fiction, AI forms a very important branch of computer science, dealing with behavior, learning and intelligent adaptation in a machine."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: a. science/technology, travel, politics,"
The aspect ratio of this format (dividing by twelve to obtain the simplest whole-number ratio) is therefore said to be 3:2.,science/technology,sports,"""The aspect ratio of this format (dividing by twelve to obtain the simplest whole-number ratio) is therefore said to be 3:2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports.
So, here is the answer: The correct"
"A satellite phone is not generally a replacement for a mobile phone, as you have to be outdoors with clear line of sight to the satellite to make a phone call.",science/technology,N/A,"""A satellite phone is not generally a replacement for a mobile phone, as you have to be outdoors with clear line of sight to the satellite to make a phone call."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: technology.
If a student has just received a computer"
"Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day.",science/technology,N/A,"""Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel and sports.
So the question that has been"
"People have known about basic chemical elements such as gold, silver, and copper from antiquity, as these can all be discovered in nature in native form and are relatively simple to mine with primitive tools.",science/technology,science/technology,"""People have known about basic chemical elements such as gold, silver, and copper from antiquity, as these can all be discovered in nature in native form and are relatively simple to mine with primitive tools."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: human knowledge, and the science/technology category can"
The wheel has changed the world in incredible ways. The biggest thing that the wheel has done for us is given us much easier and faster transportation.,science/technology,N/A,"""The wheel has changed the world in incredible ways. The biggest thing that the wheel has done for us is given us much easier and faster transportation."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: social/ political
This sentence is a noun phrase"
This is made to ensure that the image covers the whole screen. That is called overscan.,science/technology,N/A,"""This is made to ensure that the image covers the whole screen. That is called overscan."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,science/technology,N/A,"""German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
"Although its physical state may change, its chemical state remains the same.",science/technology,N/A,"""Although its physical state may change, its chemical state remains the same."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: The category is physical sciences (physical and chemical),"
Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.,science/technology,N/A,"""Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: environmental sciences (the category was selected because it is"
One of the most common problems when trying to convert a movie to DVD format is the overscan.,science/technology,N/A,"""One of the most common problems when trying to convert a movie to DVD format is the overscan."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: cinema.
If I read a movie, it would"
