text,actual_category,predicted_category,generated_text
"उत्परिवर्तन नया आनुवंशिक भिन्नता जोड़ हई, अउ चयन एगोरा प्रकट भिन्नता के समूह से हटा देवो हई।",science/technology,N/A,"""उत्परिवर्तन नया आनुवंशिक भिन्नता जोड़ हई, अउ चयन एगोरा प्रकट भिन्नता के समूह से हटा देवो हई।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: education. It is a discipline that involves education,"
विखंडन बम ई सिद्धांत पर काम करो हय कि कई प्रोटॉन अउ न्यूट्रॉन के साथ एगो नाभिक के एगो साथ रखे लगी ऊर्जा के आवश्यकता होवो हय।,science/technology,N/A,"""विखंडन बम ई सिद्धांत पर काम करो हय कि कई प्रोटॉन अउ न्यूट्रॉन के साथ एगो नाभिक के एगो साथ रखे लगी ऊर्जा के आवश्यकता होवो हय।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: I don't know. But I'm"
नाभिक में दू कण होवो हय - न्यूट्रॉन अउ प्रोटॉन।,science/technology,N/A,"""नाभिक में दू कण होवो हय - न्यूट्रॉन अउ प्रोटॉन।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""Science, Travel, Politics, Sports, Health"
एगोरा से नियत फोकल लंबाई वाला लेंस के तुलना में जूम लेंस ज्यादा बढ़िया गुणवत्ता के पिक्चर बनावे में सक्षम होलई।,science/technology,N/A,"""एगोरा से नियत फोकल लंबाई वाला लेंस के तुलना में जूम लेंस ज्यादा बढ़िया गुणवत्ता के पिक्चर बनावे में सक्षम होलई।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tourism! This sentence sounds like it has very little"
"ऊ कैगो कारण से वेब प्रॉक्सी से बेहतर हई: ऊ केवल एच टी टी पी ही नए, बल्कि सभे इंटरनेट ट्रैफ़िक के फिर से रूट करई हई।",science/technology,travel,"""ऊ कैगो कारण से वेब प्रॉक्सी से बेहतर हई: ऊ केवल एच टी टी पी ही नए, बल्कि सभे इंटरनेट ट्रैफ़िक के फिर से रूट करई हई।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""travels""; the question is not how many"
इन्टरैक्टिव डिजाइन ला जरूरी हई कि मीडिया प्रोडक्शन के बारे में तू अपन धारणा के पुनर्मूल्यांकन कर आऊर अलग तरीका से सोचूं।,science/technology,N/A,"""इन्टरैक्टिव डिजाइन ला जरूरी हई कि मीडिया प्रोडक्शन के बारे में तू अपन धारणा के पुनर्मूल्यांकन कर आऊर अलग तरीका से सोचूं।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: I have been working as a journalist for years."
"ई आम बात हो गेले हय, बाकि लोहा वैगन के लकड़ी के पहिया पर अधिक घिसाव करले।",science/technology,N/A,"""ई आम बात हो गेले हय, बाकि लोहा वैगन के लकड़ी के पहिया पर अधिक घिसाव करले।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: I am working on a project that involves taking pictures"
"गर्व एगो से तीन संबंधित वयस्क पुरुषों से बनल होवो हय, साथे ही तीस मादा आऊर शावक भी होवो हय।",science/technology,politics,"""गर्व एगो से तीन संबंधित वयस्क पुरुषों से बनल होवो हय, साथे ही तीस मादा आऊर शावक भी होवो हय।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: I would say 'politics'. I think the"
"हालांकि एआई में विज्ञान कथा के एगो मजबूत अर्थ हय, एआई कंप्यूटर विज्ञान के एगो बहुत ही महत्वपूर्ण शाखा हय, जे मशीन में व्यवहार, सीखने अउ बुद्धिमान अनुकूलन से संबंधित हय।",science/technology,science/technology,"""हालांकि एआई में विज्ञान कथा के एगो मजबूत अर्थ हय, एआई कंप्यूटर विज्ञान के एगो बहुत ही महत्वपूर्ण शाखा हय, जे मशीन में व्यवहार, सीखने अउ बुद्धिमान अनुकूलन से संबंधित हय।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology.
 For example, the following"
इ फॉरमेट के चौड़ाई- ऊंचाई अनुपात (12 से भाग दे के सामान्य पूर्णांक अनुपात प्राप्त करे ला) ई लेल 3:2 कहल जा हई।,science/technology,N/A,"""इ फॉरमेट के चौड़ाई- ऊंचाई अनुपात (12 से भाग दे के सामान्य पूर्णांक अनुपात प्राप्त करे ला) ई लेल 3:2 कहल जा हई।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports (""Science/Technology""). The word sports"
"एगो सैटेलाइट फोन आम तौर पर एगो मोबाइल फोन के लेल एगो प्रतिस्थापन नए होई छई, काहेकी अहां के फोन कॉल करे के लेल उपग्रह के लेल स्पष्ट दृष्टि के जौरे बाहर होए के पड़ई हई।",science/technology,science/technology,"""एगो सैटेलाइट फोन आम तौर पर एगो मोबाइल फोन के लेल एगो प्रतिस्थापन नए होई छई, काहेकी अहां के फोन कॉल करे के लेल उपग्रह के लेल स्पष्ट दृष्टि के जौरे बाहर होए के पड़ई हई।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""science/technology.""
 This is what I"
"बाकि वैगनवे में खालि लकड़ी के समानांतर तखता रहले हले, ऊ घोड़ा के जादा तेज दौडावे अउ दिन में अधिक उबड़-खाबड़ सड़क के तुलना में अधिक भार खिचे में मदद करो हले।",science/technology,N/A,"""बाकि वैगनवे में खालि लकड़ी के समानांतर तखता रहले हले, ऊ घोड़ा के जादा तेज दौडावे अउ दिन में अधिक उबड़-खाबड़ सड़क के तुलना में अधिक भार खिचे में मदद करो हले।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""science/technology, sports, politics, tourism"
"लोगन पुराने समय से बुनियादी रासायनिक तत्वं जैसे सोना, चांदी अउ तांबे के बारे में जान हलय, काहे की ई सब प्रकृति में मूल रूप में खोजल जा सको हय अउ पुराणां मशीन के साथ ज्यादा आसान हलय।",science/technology,N/A,"""लोगन पुराने समय से बुनियादी रासायनिक तत्वं जैसे सोना, चांदी अउ तांबे के बारे में जान हलय, काहे की ई सब प्रकृति में मूल रूप में खोजल जा सको हय अउ पुराणां मशीन के साथ ज्यादा आसान हलय।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""The country of origin of many of the world"
"पहिया दुनिया के अविश्वसनीय तरीकों से बदल दलकय हय। पहिया हमनही के लगी जे सबसे बड़ी चीज के हय, ऊ हमनही के बहुत आसान आऊर तेज परिवहन प्रदान करो हय।",science/technology,science/technology,"""पहिया दुनिया के अविश्वसनीय तरीकों से बदल दलकय हय। पहिया हमनही के लगी जे सबसे बड़ी चीज के हय, ऊ हमनही के बहुत आसान आऊर तेज परिवहन प्रदान करो हय।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology
 Posted in BooksTagged India,"
ई अइसन इहे लगी करते हयं ताकि फोटुआ पूरा टीवी स्क्रीन पर दिखे।एगोरा ओवेरस्कैन कहल जा हय।,science/technology,N/A,"""ई अइसन इहे लगी करते हयं ताकि फोटुआ पूरा टीवी स्क्रीन पर दिखे।एगोरा ओवेरस्कैन कहल जा हय।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, entertainment, politics, sports, and travel"
जर्मन पनडुब्बि के यू-बोट कहल जावो हलय। जर्मन अपन पनडुब्बि के नेविगेट करे आऊर संचालित करे में बहुत अच्छा हलय।,science/technology,science/technology,"""जर्मन पनडुब्बि के यू-बोट कहल जावो हलय। जर्मन अपन पनडुब्बि के नेविगेट करे आऊर संचालित करे में बहुत अच्छा हलय।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology.
 What does this sentence mean"
"काहेकि एगोर भौतिक अवस्था बदल सको हय, एगोर रासायनिक अवस्था वही रहो हय।",science/technology,geography,"""काहेकि एगोर भौतिक अवस्था बदल सको हय, एगोर रासायनिक अवस्था वही रहो हय।"" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: geography .
 Arjun is a 2"
