62003016	Faith	Ia avalua o me ita kilakila va vaalue ia niaielousi eteva: Iesu ghe tau vella maamauluaane etaita, me ita, ita mene tau velu maamauluaaita tale tueita me nengaita atoa.
43013001	Grace	Nau Pasova ngateva karika ghe mae, me Iesu ang ghe kilala va nauna ange aakalakalaa tani kasu vuli kosa ateva, me emene sae ta Tamane. Ghe aielousiangaili kapuna atoa tale kosa ateva oia. Aielousiaane etaira ghe laa ghaa sio nau ghe mate vululala.
60001014	Recommendation	Am tani nongo usila God. Emua arau nau ta am ghe tam kila amasina salane God, am ghe uusi laa sesa ninannaa. Karika am mene aimuli tee isaa o sesa voto.
59004010	Recommendation	Am siua nannaaimim ta matane Vau ngepona ateva, me aue asaesae arariimim.
44017031	Grace	Poli ang ghe suila nau eteva, aue eghelei niaisakei ghulughuluena tale kosa ateva tale uunguaane ia o taumattu ngateva ang ghe suitoongainiela. Ang ghe apasungaala isaa oia voto tale taumattu ngatoa nau ghe totula ia o taumattu ngateva tale nimate.”
43019002	Description	Me soldia ngatoa laghe navitaala uasa rorroana tani ghelei unna kou nguru eteva, me laghe atokaie saela ta uruna, me laghe amolumoluela tale aisoe ateva ghuaghuanna ia.
54005014	Recommendation	Liuna avalua o me atautaula masi ninannaa ta aliki vause atoa raue vulu ila va la mene lai, me la ssu aliki, me la ghaitaraa tanganueira, me karika aue la taula righi nauna tau ngai ssateeita atoa tani aulia saasakia teeila.
43014011	Faith	Am aiesoa nau eteva aue va aghi ta Tamaghi, me ia etaghi. Arova karika, am annaa niuungu aghe gheleila me aue eakorokorongana uneimim niaikaaia.
44013018	Description	Me nau eteva laghe tokala tale voto ateva karika righi taumattu etana, karika ghe liula sesa ta ngetaira erooroo ghaatingauluae (40) ninamanama.
46011033	Recommendation	Liuna avalua o, kapughu etoa, me nau am mae aitaua tani namanama, am toi mene katoa.
44016037	Violence	Pol ghe uela ta polisi etoa va, “Angalua sitisen nge Rom iengalua, me karika laghe ghelei muela niaisakei etaingalua me laghe paruengaluela ta mata ngoroi etoa. Me tee laghe atokaiengalue ssola tale ale mata voovoo. Me isaa oia ngila nim anna tani sungieinangalua va angalu kasu? Karika poi! Ila laa tani mae ghaaiengalua, me la kasueinangalua.”
62003003	Faith	Lo atoa la aatoka tuutuliira etana, la gheeghelei eraarangisanaila nongina ia raarangisana ia.
50004004	Recommendation	Nau ekapa atoa am masimasi ta Vau ngepona ateva, me amene ue va am masimasi.
43010008	Sin	Lo atoa laghe muemue mae akasina sio etaghi, tau niainao ila me aisari ghinna ila, me sipsipi etoa karika laghe nongo kilailala.
60002018	Recommendation	Tau ngai uungu etoa karika am tokatoka tale aloaloannaimim, am tauem lao ta vauimim atoa tale isaa akapa ase nioneoneaa, karika va lo atoa nonga masina ila me gheeleiaaira saghuighuina, ta lo atoa tee karika masina ila.
44006013	Description	Laghe ghaala kasina taumattu va eaikamea teeia, ila o taumattu ngatoa laghe uela va, “Ia oia taumattu ngateva enim toka aauliaa saasakia tee voto ateva oia manga ia me kanna inangari nipaopao Moses.
59005010	Recommendation	Kapughu etoa, am anna ngamasina uunguaane nitam mangoo tale nimmarikana, am annaa propete atoa laghe aippooa tale ararina ateae Vau ngepona.
44002021	Faith	Me lo atoa la kolo tau ararina ateae Vau ngepona ateva aue la saanga.’ ”‡
60003003	Recommendation	Am rau mene nnangaili tani amolumolu vilikiimim va emasinaaili taataraane, nongina am gheelei tale uu nguruimim, me nongina asease vurra atoa am aamolumolu vilikiimim, me tale masi ghinna atoa am aasaela,
55001008	Faith	Liuna avalua o, urau mene palata tani aulia ngaotu masi kiukiuna kapuita Vau eteva, me urau mene palataainaghi ta karavusu ieghi poli aghe poppooaa Karisto. Me uaimonomonosiaa tani ghaa maamatana nongina aghi mausi masi kiukiu, tale sarasarakaniaane God.
43017019	Description	Mausiira me aghe tau ekapa aatu sio maamauluaaghi etam, me ila tee aue la tau ekoronna lao maamauluaaira etam.
49005005	Sin	Me tale isaa oia voto am rooroo tani kila amasina va: lo ateva eailai rorrou, me lo ateva etam raarangisana, me lo ateva esaasaii voto (nim aikkaua tootoo goto ia), isaa o taumattu karika aue la ghaa righi masi voto tale ararimangalina ateva Karisto me God.
49005018	Recommendation	Karika am mene ropi oroieili uaeni va eghelei esavisavilaa nannaaimim, me aue ekatulainiem lao tale voto sesaaili. Karika, ta am pasu tale Spirit Manga ateva.
61002002	Sin	Oroieili taumattu aue la usila asease uunguaaira atoa sesa ila; me isaa o voto aue eghelei taumattu ngatoa la auliaa saasakia tale salana koronna.
49002018	Faith	Poli tale matemateaane ita akapa ita rooroo tani mae ta Tamaita ateva God tale kateva nonga Spiriti.
44021025	Recommendation	Me ta tau ngeleka atoa la ghaikaaiaa, ngami ghe pitipitila etaira tani auliaa nannaaimami va la rau mene nama inana la gheelei aiaavusuvusuena etana tale kamena goto, me tale rae, me malatau tale asease ghaata kkena atoa la kiikii pule aloira, me la rau mene lai rorrou see.”
44005003	Sin	Vara me Pita ghe uela ta Ananaeas va, “Vaalua me utau vella Satana eapasula urunguitanim ateva me angu kamela Spirit Manga ateva, me angu ghaa oghila kasina aipolipoli tale kosa ateva?
49004014	Recommendation	Me karika ita mene nongina natu ngaliki etoa, va ila o lo atoa muenna ila tani aikamea la toka kamekameta see nongina koto ateva me kuukuu eteva ebebbeita see, me la gheelei asease inangari etoa tani apasunga me tani kame mene katoa taumattu.
46006009	Sin	Karika am kilakila va lo ateva egheelei sesa voto karika aue eghaa niarangise tale ararimangalina ateva God? Am rau mene aikameainam: Lo atoa la gheelei uungua niailai see ateae, me la kakkaua voto tale kosa ateva oia, me lo atoa la lailai sari maneira katoa, me lo atoa taita la asoaso tee mene katoa taita,
51003005	Sin	Liuna avalua o me am ghelei emate sesa ninanna me sesa voto tale kosa ateva oia: uungua niaso tee vause me taita karika lailai, karika am mene kune taita me vause, me am rau mene ghelei llo voto sesa taumattu ngatoa la paapalata, me aloaloanaimim korokoronganaaili tani kune vause me taita tani ghelei ssavoto, me nikuruetu, nim nongina va am kakkaua tootoo.
52005008	Faith	Me poli ita tau ngellaa ita, nannaaita emasalike. Ita atoka niaikaaia me niaielousi nongina sioto ateva, gheeleia tale kapa aisou vaalau ia, eaakou kassauita ateva, me nitaatara lao emua tale nisaanga enongina kou nguru eteva, gheeleia tale kapa.
