62003016	Faith	Iesu Kristo rie lat sakien ten envatien minir mukok : kei kataun ir navong maen moulien onen vavuol vahinat ir . En sakien enek , ir emun rehekataun tuer ka ahiner keil , avaseini munak moulien orer hevuol ven keil .
60001014	Recommendation	Mihelong kat Ahi hesuval more titiali keil along kat ren tame keil . Minoumontei mun sakien tatisa keil koa mimumoni mulamu en avong koa mirkurtei veah ileilien usil Iesu Kristo .
66006006	Description	Rea tai musel ka nalonge suval kistal luhu en tounah ehat ( 4 ) koa amoul . Kei viteni mini vit , “ Kiha kisakin anien hervinvintei en out netan keke meatin houm hekur vasi avong tai vahul anien koa havivis . Ka konapuruntei nei olip keil vuo nei grep keil koa amumon oel ka uaen en heite keilu . ”
54005014	Recommendation	Sakini , tahos imok keke vatina hau keil itetalihe , ikur titae , ka ilosil kat teim se . Hemukonek , koakeil avit avaselus karen ir , asakras .
66020014	Violence	Evus , Matien ka Hedis , Ahi son keilu luva en vuli ahang koa vi matien koa elu ten lisenges .
46011033	Recommendation	Sakini , tuak ka ahinkuli keil en demkatien , navong milah ruai keke mivan Anien Votut onen Asuv , mihetosin teisav keil keke mivatiti anien ami .
66006012	Violence	Evus , nales kei koa suval sili sipsip kum vas siil koa ahetai ( 6 ) en keil . Navong kum vasi , mari alu tai mulu en out netan . Meteai romukantei mun ka out mai vopoli suval eisin ten matien ; ka avati mun , maem teni mai vilhili suval ara .
62003003	Faith	Ka meatin vasi koa akur desien koanik , ilei kat revi moulien one hetolas , hesuval koa moulien onen Iesu Kristo mutolas .
50004004	Recommendation	Lises , sien hel ven kami veni kami mikapil ral min Asuv . Anatin , navit risi keke mihesi kami .
66001012	Description	Navong naviles males isei mul selus minau , nales laet oulu ( 7 ) koa avatimal en ai keil teni koa amumoni en gol .
60002018	Recommendation	Kami slev keil , mihoumon rendemien onami heha netan keke mihoum housil rendemien onen masta keil onami ka mihesan houhouen hemarite min keil . Minoumonteis min masta keil koa sakien one tahos , mihoumoni emun min koakeil sakien one keih .
47005018	Faith	Vi Ahi koa mul viles ir mukok . Mulamu , rovi vativieh keil ral mini , ka ven asa koa Iesu Kristo mumoni en usite orer , Ahi sakin ir roro en tomat ral mini . Ka evus , kei san umen min komai keke mevaha mevahit meseni min meatin keil keke keil emun akilea avato en tomat vatal mini .
66007012	Faith	Ka navong angelo keil enek amasmasi , avit , “ ! Anatin eli ! ! Komai mevati lat isom , ka memasmasuk ka mesan houhouen minuk ! ! Hetetamenien , meteisauen , hiasuvien , ka keihoen mul en Ahi orer lises ka lisenges ! ! Anatin ! ”
60003003	Recommendation	Kami minandemtei houlu usil mukave mikilea mivamosan en avemi keke mivasakin meatin sav keil avalesi vatahos imok . Hetahos munak tahosien onami namaitei en sakien koa mimaestei hilumi , vuo mimosan en kami , vuo mimusin en mormore eisin keil .
55001008	Faith	Sakini , konamemoutei kovahitehiten selusien usil Iesu , asuv orer . Ka konamemoutei enau mun koa namul en eim takeih ven navi meatin onen Iesu . ! Vuo ! Hetal min keihoen koa Ahi hesani minuk , kusil sise ten mahien suval inau ven more longlongien usil Iesu .
66003002	Recommendation	! Sakini , alli almea ! Mihoumon demkatien koa mivuli kati veah mules hekeih tamun . Munak hermuktei nek , demkatien enek hematmat vasi . Veni navotini keke hati tounah koa mimumoni rotahostei veah en meten Ahi .
66016004	Description	Evus , angelo koa etel ( 3 ) en keil mutah mahien koa mul en pesin onen vita en oaisal keil ka vulioai keil . Sakin oai keil enek aviles umai avi ara .
61002002	Sin	Meatin houlu usil sise ten saktisaen keil one . Ka ven tisaen keil koa amumoni , meatin sav keil iselus hetisa kat Sise ten Anatinien koa romusili .
