text,translated_text,clean_output
"Ang mutasyon nagdungag og bag-ong pagkalainlain sa genetiko, ug ang pagpili magkuha niini gikan sa linaw nga nagkalainlaing puntos.","Cebuano: Ang mutasyon nagdungag og bag-ong pagkalainlain sa genetiko, ug ang pagpili magkuha niini gikan sa linaw nga nagkalainlaing puntos. 
English: The point: The only way to get a good grade in a test is to do it well.",The point: The only way to get a good grade in a test is to do it well.
Ang bomba nga fission kay mogana sa prinsipyo nga kinahanglan kini og enerhiya alang makatigom og nucleus nga adunay daghang proton ug neutron.,"Cebuano: Ang bomba nga fission kay mogana sa prinsipyo nga kinahanglan kini og enerhiya alang makatigom og nucleus nga adunay daghang proton ug neutron. 
English: The fission bomb is a very small, very light, and very powerful bomb, that is capable of producing a very large number of protons and neutrons, in a very short time.","The fission bomb is a very small, very light, and very powerful bomb, that is capable of producing a very large number of protons and neutrons, in a very short time."
Ang necleus gilangkoban sa duha ka mga partikulo - mga neutron ug proton.,"Cebuano: Ang necleus gilangkoban sa duha ka mga partikulo - mga neutron ug proton. 
English: The electrons and protons are called neutrons.",The electrons and protons are called neutrons.
Nahimo kining hinungdan nga makamugna ang mga zoom lense og taas nga kalidad kompara sa mga nahimo sa mga lente nga anaay fixed nga focal length.,"Cebuano: Nahimo kining hinungdan nga makamugna ang mga zoom lense og taas nga kalidad kompara sa mga nahimo sa mga lente nga anaay fixed nga focal length. 
English: The zoom lens: The zoom lens of a telephoto camera is a lens that is a bit more like a zoom for a telephoto camera than a telephoto lens.",The zoom lens: The zoom lens of a telephoto camera is a lens that is a bit more like a zoom for a telephoto camera than a telephoto lens.
"Sila kay mas labaw sa mga web proxy sa ubay-ubay nga rason: Ilahang ipaagi sa lain nga ruta ang tanang trapiko sa internet, dili lang sa http.","Cebuano: Sila kay mas labaw sa mga web proxy sa ubay-ubay nga rason: Ilahang ipaagi sa lain nga ruta ang tanang trapiko sa internet, dili lang sa http. 
English: Proxy: Sites that use a proxy server to connect to the Internet, such as a web proxy, are called proxy servers.","Proxy: Sites that use a proxy server to connect to the Internet, such as a web proxy, are called proxy servers."
Kinahanglan sa interaktibo nga disenyo nga imong susihon pag-usab ang imong mga pangagpas bahin sa paghimo sa media ug matun-an ang paghunahuna sa mga dili tul-id nga pamaagi.,"Cebuano: Kinahanglan sa interaktibo nga disenyo nga imong susihon pag-usab ang imong mga pangagpas bahin sa paghimo sa media ug matun-an ang paghunahuna sa mga dili tul-id nga pamaagi. 
English: Interactive design: A form of design that is based on the interplay of the media and the user, in order to make a product or service that is both visually appealing and useful.","Interactive design: A form of design that is based on the interplay of the media and the user, in order to make a product or service that is both visually appealing and useful."
"Sagad na kini nga buhat, apan hinungdan ang puthaw sa mas pagkadaut sa mga ligid nga kahoy sa mga bagon.","Cebuano: Sagad na kini nga buhat, apan hinungdan ang puthaw sa mas pagkadaut sa mga ligid nga kahoy sa mga bagon. 
English: The only real way to be a good English speaker is to be able to read, write, and speak the English language.","The only real way to be a good English speaker is to be able to read, write, and speak the English language."
"Ang mga pride kay gilangkoban sa usa o tulo ka mga kabanay nga hamtong nga laki, uban sa mga katloan ka mga babaye ug mga nati.","Cebuano: Ang mga pride kay gilangkoban sa usa o tulo ka mga kabanay nga hamtong nga laki, uban sa mga katloan ka mga babaye ug mga nati. 
English: A great example of this is the use of the term ""american"" in a country that is not a United States.","A great example of this is the use of the term ""american"" in a country that is not a United States."
"Bisan pa og adunay dakong konotasyon sa piksyong siyensya ang AI, nagbuhat kini og mahinungdanong sanga sa siyensyang pangkompyuter, nga nakig-alayon sa pamatasan, pagkat-on ug intelihenting paghi-angay ngadto sa usa ka makina.","Cebuano: Bisan pa og adunay dakong konotasyon sa piksyong siyensya ang AI, nagbuhat kini og mahinungdanong sanga sa siyensyang pangkompyuter, nga nakig-alayon sa pamatasan, pagkat-on ug intelihenting paghi-angay ngadto sa usa ka makina. 
English: AI: The use of machine learning to solve real-world problems, such as healthcare, is a new and exciting way of thinking.","AI: The use of machine learning to solve real-world problems, such as healthcare, is a new and exciting way of thinking."
Ang aspect ratio ani nga pormat (pagbahin sa napulog duha aron makuha ang labing yano nga tibuuk nga numero nga ratio) kay busa giingon nga 3: 2.,"Cebuano: Ang aspect ratio ani nga pormat (pagbahin sa napulog duha aron makuha ang labing yano nga tibuuk nga numero nga ratio) kay busa giingon nga 3: 2. 
English: The aspect ratio (ratio of a given object to its size) is a useful measure of the size of a given object, and is usually given in terms of a number, such as 3:2.","The aspect ratio (ratio of a given object to its size) is a useful measure of the size of a given object, and is usually given in terms of a number, such as 3:2."
