text,actual_category,predicted_category,generated_text
"Mutațiile adaugă noi variații genetice, iar selecția le elimină din setul de variații exprimate.",science/technology,sports,"""Mutațiile adaugă noi variații genetice, iar selecția le elimină din setul de variații exprimate."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sport.
The correct answer for this question is: sports"
Bomba de fisiune funcționează conform principiului că este nevoie de energie pentru a asambla un nucleu cu mulți protoni și neutroni.,science/technology,science/technology,"""Bomba de fisiune funcționează conform principiului că este nevoie de energie pentru a asambla un nucleu cu mulți protoni și neutroni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology. In the second answer there is"
Nucleul este format din 2 particule - neutroni și protoni.,science/technology,travel,"""Nucleul este format din 2 particule - neutroni și protoni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel.
The definition of the word ""competency"
Acest lucru a permis obiectivelor de tip zoom să producă imagini de o calitate comparabilă cu cea obținută de obiectivele cu distanță focală fixă.,science/technology,science/technology,"""Acest lucru a permis obiectivelor de tip zoom să producă imagini de o calitate comparabilă cu cea obținută de obiectivele cu distanță focală fixă."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology.
4) In this sentence the"
"Acestea sunt din mai multe motive mai bune decât un proxy web: redirecționează tot traficul internet, nu doar cel prin protocol http.",science/technology,travel,"""Acestea sunt din mai multe motive mai bune decât un proxy web: redirecționează tot traficul internet, nu doar cel prin protocol http."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel.
The word for ""it"" in the sentence"
Designul interactiv cere să îți reevaluezi supozițiile cu privire la producția media și să înveți să gândești într-un mod neliniar.,science/technology,travel,"""Designul interactiv cere să îți reevaluezi supozițiile cu privire la producția media și să înveți să gândești într-un mod neliniar."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: a. travel In this case, the correct answer"
"Aceasta a devenit o practică răspândită, însă fierul a dus la uzarea mai rapidă a roților de lemn ale vagoanelor.",science/technology,science/technology,"""Aceasta a devenit o practică răspândită, însă fierul a dus la uzarea mai rapidă a roților de lemn ale vagoanelor."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology
A woman at her home in"
"Familiile sunt formate din unu până la trei masculi adulți înrudiți, alături de până la treizeci de femele și pui.",science/technology,sports,"""Familiile sunt formate din unu până la trei masculi adulți înrudiți, alături de până la treizeci de femele și pui."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: sports. The word ""divert"" means to"
"Cu toată că IA are conotații puternice de science fiction, IA este o parte foarte importantă a informaticii, care se ocupă cu comportamentul, învățarea și adaptarea inteligenței la mașini.",science/technology,N/A,"""Cu toată că IA are conotații puternice de science fiction, IA este o parte foarte importantă a informaticii, care se ocupă cu comportamentul, învățarea și adaptarea inteligenței la mașini."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: a) Science and technology This category has more than"
"Raportul de aspect al acestui format (împărțind la doisprezece pentru a obține cel mai simplu raport de număr întreg) este, prin urmare, declarat a fi 3:2.",science/technology,science/technology,"""Raportul de aspect al acestui format (împărțind la doisprezece pentru a obține cel mai simplu raport de număr întreg) este, prin urmare, declarat a fi 3:2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: the sentence belongs to the category of science/technology"
"Un telefon prin satelit în general nu poate ține locul unui telefon celular, deoarece trebuie să fii afară, cu o vedere fără obstacole spre satelit, pentru a putea face un apel.",science/technology,travel,"""Un telefon prin satelit în general nu poate ține locul unui telefon celular, deoarece trebuie să fii afară, cu o vedere fără obstacole spre satelit, pentru a putea face un apel."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel. Travel is a general category. Travel can"
"Cu toate că aceste wagonways constau doar din scânduri de lemn dispuse în paralel, le-au permis cailor să atingă viteze mai mari și să tragă încărcături mai grele decât o puteau face pe drumurile puțin mai neregulate din acea vreme.",science/technology,travel,"""Cu toate că aceste wagonways constau doar din scânduri de lemn dispuse în paralel, le-au permis cailor să atingă viteze mai mari și să tragă încărcături mai grele decât o puteau face pe drumurile puțin mai neregulate din acea vreme."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel
We are glad to say that the answer"
"Oamenii au cunoscut încă din antichitate unele elemente chimice fundamentale, cum ar fi aurul, argintul și cuprul, deoarece acestea pot fi găsite în natură în stare nativă și sunt destul de ușor de exploatat folosind scule simple.",science/technology,travel,"""Oamenii au cunoscut încă din antichitate unele elemente chimice fundamentale, cum ar fi aurul, argintul și cuprul, deoarece acestea pot fi găsite în natură în stare nativă și sunt destul de ușor de exploatat folosind scule simple."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel. This example has the meaning of ""am"
