text,actual_category,predicted_category,generated_text
"Con la mutazione si aggiunge una nuova variabilità genetica, con la selezione essa viene eliminata dal pool di variabilità espresse.",science/technology,N/A,"""Con la mutazione si aggiunge una nuova variabilità genetica, con la selezione essa viene eliminata dal pool di variabilità espresse."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, technology, travel, politics, sports,"
Il principio secondo cui è necessaria energia per mettere insieme un nucleo con molti protoni e neutroni è alla base del funzionamento della bomba a fissione.,science/technology,N/A,"""Il principio secondo cui è necessaria energia per mettere insieme un nucleo con molti protoni e neutroni è alla base del funzionamento della bomba a fissione."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science and technology. La scienza è scienza e "
Il nucleo è formato da due tipi di particelle: i neutroni e i protoni.,science/technology,travel,"""Il nucleo è formato da due tipi di particelle: i neutroni e i protoni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tourism. In other words: travel to the South"
Questo ha permesso agli obiettivi zoom di dare vita a immagini la cui qualità è paragonabile a quella raggiunta dagli obiettivi con lunghezza focale fissa.,science/technology,N/A," ""Questo ha permesso agli obiettivi zoom di dare vita a immagini la cui qualità è paragonabile a quella raggiunta dagli obiettivi con lunghezza focale fissa."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tourism.
</s>Q: \""You have to"
"Sono ritenuti migliori dei proxy Web una serie di ragioni: innanzitutto, reindirizzano l'interno traffico di Internet, non solamente il traffico http.",science/technology,N/A,"""Sono ritenuti migliori dei proxy Web una serie di ragioni: innanzitutto, reindirizzano l'interno traffico di Internet, non solamente il traffico http."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: tourism. Abbiamo una mappa delle città più visit"
Nella progettazione interattiva è necessario rivalutare le proprie ipotesi sulla produzione di media e imparare a pensare in maniera non lineare.,science/technology,geography,"""Nella progettazione interattiva è necessario rivalutare le proprie ipotesi sulla produzione di media e imparare a pensare in maniera non lineare."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: geography. But what if it wasn't geography"
"Diventò una pratica comune, anche se il ferro provocava una maggiore usura delle ruote di legno dei vagoni.",science/technology,N/A,"""Diventò una pratica comune, anche se il ferro provocava una maggiore usura delle ruote di legno dei vagoni."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology, travel, politics, sports,"
"I branchi sono composti da maschi adulti, solitamente 2 o 3 imparentati tra loro, e da un numero di femmine e cuccioli che può arrivare a 30.",science/technology,N/A,"""I branchi sono composti da maschi adulti, solitamente 2 o 3 imparentati tra loro, e da un numero di femmine e cuccioli che può arrivare a 30."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science, culture, tourism, and the environment."
"Nonostante abbia una forte connotazione fantascientifica, l'IA rappresenta una branca dell'informatica molto importante che si occupa di comportamento, apprendimento e adattamento intelligente delle macchine.",science/technology,travel,"""Nonostante abbia una forte connotazione fantascientifica, l'IA rappresenta una branca dell'informatica molto importante che si occupa di comportamento, apprendimento e adattamento intelligente delle macchine."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: travel, because the information we acquire when we'"
Le proporzioni di questo formato (dividendo per dodici per ottenere il più semplice rapporto di numeri interi) sono pertanto considerate 3:2.,science/technology,N/A,"""Le proporzioni di questo formato (dividendo per dodici per ottenere il più semplice rapporto di numeri interi) sono pertanto considerate 3:2."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: technology, travel, politics, entertainment, geography."
"Un telefono satellitare non costituisce in genere un sostituto del telefono cellulare, perché per chiamare ci si deve trovare all'aperto con la visuale sgombra fino al satellite.",science/technology,science/technology,"""Un telefono satellitare non costituisce in genere un sostituto del telefono cellulare, perché per chiamare ci si deve trovare all'aperto con la visuale sgombra fino al satellite."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: science/technology? What type of question(s"
"Nonostante fossero formate semplicemente da assi in legno parallele, le wagonway, se confrontate con le strade leggermente più accidentate del periodo, permettevano ai cavalli che le percorrevano di raggiungere velocità maggiori e di spostare carichi più pesanti.",science/technology,travel,"""Nonostante fossero formate semplicemente da assi in legno parallele, le wagonway, se confrontate con le strade leggermente più accidentate del periodo, permettevano ai cavalli che le percorrevano di raggiungere velocità maggiori e di spostare carichi più pesanti."" What category does this sentence belong to? science/technology, travel, politics, sports, health, entertainment, geography?? The correct answer is: ""travel"" :)
 Il ""reparto"
