text,actual_category,predicted_category,confidence
"Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.",science/technology,science/technology,0.4541594386100769
The fission bomb works on the principle that it takes energy to put together a nucleus with many protons and neutrons.,science/technology,science/technology,0.5316433906555176
The nucleus consists of two particles - neutrons and protons.,science/technology,health,0.5734089612960815
This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.,science/technology,travel,0.35027000308036804
"They are superior to web proxies for several reasons: They re-route all Internet traffic, not only http.",science/technology,health,0.8679249286651611
Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.,science/technology,health,0.43502411246299744
"This became common practice, but the iron caused more wear on the wooden wheels of the wagons.",science/technology,travel,0.3957114517688751
"Prides are made up of one to three related adult males, along with as many as thirty females and cubs.",science/technology,sports,0.46149080991744995
"Although AI has a strong connotation of science fiction, AI forms a very important branch of computer science, dealing with behavior, learning and intelligent adaptation in a machine.",science/technology,science/technology,0.8156119585037231
The aspect ratio of this format (dividing by twelve to obtain the simplest whole-number ratio) is therefore said to be 3:2.,science/technology,entertainment,0.4709668457508087
"A satellite phone is not generally a replacement for a mobile phone, as you have to be outdoors with clear line of sight to the satellite to make a phone call.",science/technology,health,0.3833714723587036
"Although wagonways merely consisted of parallel planks of wood, they allowed horses pulling them to achieve greater speeds and pull larger loads than on the slightly more rough roads of the day.",science/technology,travel,0.7989041209220886
"People have known about basic chemical elements such as gold, silver, and copper from antiquity, as these can all be discovered in nature in native form and are relatively simple to mine with primitive tools.",science/technology,science/technology,0.4576355516910553
The wheel has changed the world in incredible ways. The biggest thing that the wheel has done for us is given us much easier and faster transportation.,science/technology,travel,0.5538877844810486
This is made to ensure that the image covers the whole screen. That is called overscan.,science/technology,health,0.32461774349212646
German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,science/technology,travel,0.27660155296325684
"Although its physical state may change, its chemical state remains the same.",science/technology,health,0.703789234161377
Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.,science/technology,health,0.6990092396736145
One of the most common problems when trying to convert a movie to DVD format is the overscan.,science/technology,entertainment,0.5337660908699036
"In particular, it is claimed that one can detect whether a person is lying by interpreting micro-expressions correctly.",science/technology,health,0.36787667870521545
Gold may be worked into all sorts of shapes. It can be rolled into tiny shapes.,science/technology,science/technology,0.488675981760025
"The AI ​​system is now often used in the fields of economics, medicine, engineering and the military, as has been built in several home computer and video game software applications.",science/technology,science/technology,0.3955579400062561
"It is still produced today, but more importantly its aspect ratio has been inherited by digital camera image sensor formats.",science/technology,entertainment,0.46016767621040344
The much-abused and often-ridiculed rule of thirds is a simple guideline creating dynamism while keeping a measure of order in an image.,science/technology,health,0.3985288739204407
"This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.",science/technology,travel,0.35445132851600647
"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.",science/technology,health,0.9399349093437195
NextGen is a system the FAA claims would allow aircraft to fly shorter routes and save millions of gallons of fuel each year and cut carbon emissions.,science/technology,health,0.6553228497505188
Neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition. Therefore it narrows the research area and makes it much more exact.,science/technology,health,0.4763343632221222
"During his 2 hour speech he stated that ""Today Apple is going to reinvent the phone, We are going to make history today"".",science/technology,health,0.6758790612220764
The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.,science/technology,health,0.5136648416519165
"Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.",science/technology,entertainment,0.2723636329174042
. Scientists say this animal's plumage was chestnut-brown on top with a pale or carotenoid-colored underside.,science/technology,health,0.49834567308425903
"The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.",science/technology,health,0.7365996837615967
This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).,science/technology,travel,0.3224464952945709
"Thanks to undersea fiber optic cable links to Europe and broadband satellite, Greenland is well connected with 93% of the population having internet access.",science/technology,health,0.5835015773773193
"One of the most prominent apps in this category is Google Translate, which allows offline translation after downloading the desired language data.",science/technology,sports,0.3806759715080261
"It has the same molecular structure whether it is a gas, liquid, or solid.",science/technology,science/technology,0.5758408904075623
"The use of video recording has led to important discoveries in the interpretation of micro-expressions, facial movements which last a few milliseconds.",science/technology,entertainment,0.3558235168457031
Humans have been making and using lenses for magnification for thousands and thousands of years.,science/technology,entertainment,0.44907963275909424
"It isn’t alone though, experimentation, and an experiment is a test that is used to eliminate one or more of the possible hypotheses, asking questions, and making observations also guide scientific research.",science/technology,health,0.37757599353790283
"Eventually, wooden wheels were replaced by iron wheels. In 1767, the first full-iron rails were introduced.",science/technology,travel,0.5285694003105164
"While most cards are good for calling anywhere, some specialise in providing favourable call rates to specific groups of countries.",science/technology,travel,0.5292746424674988
Most modern research telescopes are enormous facilities in remote areas with favorable atmospheric conditions.,science/technology,travel,0.3589234948158264
The steel needle floats on top of the water because of surface tension.,science/technology,health,0.45461755990982056
"The 35mm format is actually, somewhat confusingly, 36mm in width by 24mm in height.",science/technology,entertainment,0.3461574614048004
"Cells are so basic and critical to the study of life, in fact, that they are often referred to as ""the building blocks of life"".",science/technology,science/technology,0.6859011054039001
Personal VPN (virtual private network) providers are an excellent way of circumventing both political censorship and commercial IP-geofiltering.,science/technology,travel,0.5567508935928345
"The station maintained its attitude, despite the loss of a gyroscope earlier in the space station mission, until the end of the spacewalk.",science/technology,travel,0.47198253870010376
"People with this type of thinking have logical thinking, are able to memorize patterns, solve problems and work on scientific tests.",science/technology,entertainment,0.47459515929222107
"Ocelots like to eat small animals. They will catch monkeys, snakes, rodents and birds if they can. Almost all of the animals that the ocelot hunts are far smaller than it is.",science/technology,health,0.3247559666633606
"Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative.",science/technology,entertainment,0.4083089530467987
Travellers are strongly advised to be aware of any risk of severe weather affecting their area as they may affect any travel plans.,travel,health,0.6446743011474609
"Buses depart the inter-district bus station (across the river) throughout the day, though most, especially those heading to the east and Jakar/Bumthang leave between 06:30 and 07:30.",travel,travel,0.6289128661155701
They provide greater stability for the rider but can have safety concerns due to the potential for a rider's feet to get stuck in them.,travel,travel,0.5594532489776611
"Most of the distinct Baltic Cruises feature an extended stay in St. Petersburg, Russia.",travel,travel,0.8811519742012024
"The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain.",travel,travel,0.6253889203071594
There are many things you have to take into consideration before and when you travel somewhere.,travel,travel,0.7314989566802979
"In the heat of the day, travelers can experience mirages that give the illusion of water (or other things).",travel,travel,0.6498697400093079
"Families with children are a rare sight, but some hostels do allow them in private rooms.",travel,entertainment,0.37239399552345276
"For example visiting castles in the Loire Valley, the Rhine valley or taking a cruise to interesting cites on the Danube or boating along the Erie Canal.",travel,travel,0.9019624590873718
It can be better to use an agent who frequently books similar trips to yours.,travel,travel,0.8134196996688843
Couchsurfing was founded in January 2004 after computer programmer Casey Fenton found a cheap flight to Iceland but did not have a place to stay.,travel,travel,0.7243048548698425
Student visas generally have different requirements and application procedures from normal tourist or business visas.,travel,travel,0.5625656247138977
Each country also has unique laws requiring what emergency items need to be in the car.,travel,travel,0.5004252791404724
"Although most agencies are willing to take on most regular bookings, many agents specialise in particular types of travel, budget ranges or destinations.",travel,travel,0.6662731170654297
Travellers may encounter animal pests that they are not familiar with in their home regions.,travel,travel,0.7639116048812866
"Also to the north visit the great Sanctuary of Our Lady of Fatima (Shrine), a place of worldwide famous Marian apparitions.",travel,health,0.5682084560394287
You can use boda-boda (motorcycle taxi) to get around Goma. The normal (local) price is ~500 Congolese Francs for the short ride.,travel,travel,0.861912727355957
"For those who enjoy outdoor activities, a trek up the Sea to Sky corridor is essential.",travel,travel,0.708946943283081
"A walking safari (also called a ""bush walk"", ""hiking safari"", or going ""footing"") consists of hiking, either for a few hours or several days.",travel,travel,0.9119551181793213
"The only way to get it through faster was to send it as checked luggage. Airline regulations will not allow them to send luggage without a passenger, which is where you come in.",travel,travel,0.8006467223167419
"An additional 300 brings the total to 1,300 carriages to be acquired to relieve overcrowding.",travel,travel,0.7190529108047485
"Families with small children may need more preparations, but a day outdoors is easily possible even with babies and pre-school children.",travel,health,0.7276498675346375
"Anyone who's going to drive at high latitudes or over mountain passes should consider the possibility of snow, ice, or freezing temperatures.",travel,travel,0.6205086708068848
