text,translated_text,clean_output
उत्परिवर्तन (म्यूटेशन) से नया आनुवांसिक भिन्नता आवेला आ प्राकृतिक चयन (सेलेक्शन) के कारण ई खुलल भिन्नता के पूल से हट जाला.,Bhojpuri: उत्परिवर्तन (म्यूटेशन) से नया आनुवांसिक भिन्नता आवेला आ प्राकृतिक चयन (सेलेक्शन) के कारण ई खुलल भिन्नता के पूल से हट जाला. English: Mutation (mutation) is a change in the genetic material of a cell or organism.,Mutation (mutation) is a change in the genetic material of a cell or organism.
फिशन बम ए नियम पर काम करेला कि एगो नाभिक में कई गो प्रोटॉन आ न्यूट्रॉन एक साथे रखे खातिर ऊर्जा के जरूरत पड़ेला.,Bhojpuri: फिशन बम ए नियम पर काम करेला कि एगो नाभिक में कई गो प्रोटॉन आ न्यूट्रॉन एक साथे रखे खातिर ऊर्जा के जरूरत पड़ेला. English: The law of conservation of mass is that the number of protons in an atom is equal to the number of neutrons in the atom.,The law of conservation of mass is that the number of protons in an atom is equal to the number of neutrons in the atom.
नाभिक में दू गो कण होने- न्यूट्रॉन आ प्रोटॉन.,Bhojpuri: नाभिक में दू गो कण होने- न्यूट्रॉन आ प्रोटॉन. English: The nucleus of the atom contains protons and neutrons.,The nucleus of the atom contains protons and neutrons.
एसे जूम लेंसन से लिहल फोटो के गुणवत्ता निस्चित फोकस दूरी वाले लेंस से लिहल फोटो के जईसन ही होला.,Bhojpuri: एसे जूम लेंसन से लिहल फोटो के गुणवत्ता निस्चित फोकस दूरी वाले लेंस से लिहल फोटो के जईसन ही होला. English: The quality of the image is determined by the distance of the lens from the subject.,The quality of the image is determined by the distance of the lens from the subject.
"उ कईगो कारण से वेब प्रॉक्सी से बेहतर हs: उ खाली http ही नाहीं, बल्कि सब इंटरनेट ट्रैफ़िक के फिर से रूट करेला।","Bhojpuri: उ कईगो कारण से वेब प्रॉक्सी से बेहतर हs: उ खाली http ही नाहीं, बल्कि सब इंटरनेट ट्रैफ़िक के फिर से रूट करेला। English: The reason why web proxies are better than empty http: It doesn't matter if you have a web proxy or not, but if you do, you can use it to route all internet traffic through it.","The reason why web proxies are better than empty http: It doesn't matter if you have a web proxy or not, but if you do, you can use it to route all internet traffic through it."
इंटरैक्टिव डिजाइन खातिर रउआ के मीडिया प्रोडक्सन के अपने धारणा पर फेरु से बिचार करे के पड़ी आ सीधा तारीका से ना सोचे के सीखे के पड़ी.,Bhojpuri: इंटरैक्टिव डिजाइन खातिर रउआ के मीडिया प्रोडक्सन के अपने धारणा पर फेरु से बिचार करे के पड़ी आ सीधा तारीका से ना सोचे के सीखे के पड़ी. English: Bhojpuri: The media production of the film is based on the idea of the director to think about the director's own experience.,Bhojpuri: The media production of the film is based on the idea of the director to think about the director's own experience.
"ई आम बात हो गईल, बाकिर लोहा से वैगन के लकड़ी के पहिया ज्यादा घिसे लागल.","Bhojpuri: ई आम बात हो गईल, बाकिर लोहा से वैगन के लकड़ी के पहिया ज्यादा घिसे लागल. English: The common thing has happened, the rest of the wood with the wagon wheels have been more worn out.","The common thing has happened, the rest of the wood with the wagon wheels have been more worn out."
प्राइड एक से तीन गो ले संबंधित वयस्क सेरन आ ओकरे साथे तीस गो ले सेरनी आ लईका बच्चा से बनेला.,"Bhojpuri: प्राइड एक से तीन गो ले संबंधित वयस्क सेरन आ ओकरे साथे तीस गो ले सेरनी आ लईका बच्चा से बनेला. English: The Pride is a Hindi film directed by Rajesh Roshan. The film stars Rajesh Roshan, Anjali, and Rajesh Khanna in the lead roles. The film was released on 14 August, 1978.","The film stars Rajesh Roshan, Anjali, and Rajesh Khanna in the lead roles. The film was released on 14 August, 1978. The Pride is a Hindi film directed by Rajesh Roshan."
"अइसे त AI के साइंस फिक्सन में बहुत अलग अर्थ होला, बाकिर AI कंप्यूटर बिज्ञान के एगो महत्वपूर्ण साखा ह, जवन मसीन के ब्यवहार, सिखले आ बुद्धिमानी के अनुकूलन से संबंधित होला.","Bhojpuri: अइसे त AI के साइंस फिक्सन में बहुत अलग अर्थ होला, बाकिर AI कंप्यूटर बिज्ञान के एगो महत्वपूर्ण साखा ह, जवन मसीन के ब्यवहार, सिखले आ बुद्धिमानी के अनुकूलन से संबंधित होला. English: The science of AI is the study of the design, development, and implementation of intelligent systems.","The science of AI is the study of the design, development, and implementation of intelligent systems."
ए फॉर्मैट में आस्पेक्ट रेसिओ (पूर्णांक संख्या पावे खातिर बारह से भाग दिहले पर) ए तरे 3:2 कहल जाला.,Bhojpuri: ए फॉर्मैट में आस्पेक्ट रेसिओ (पूर्णांक संख्या पावे खातिर बारह से भाग दिहले पर) ए तरे 3:2 कहल जाला. English: The formula for the exponential function is:,The formula for the exponential function is:
"एगो सैटेलाइट फोन आम तौर पर एगो मोबाइल फोन के जगह ना ले सकेला, काहेंकि फोन करे खातिर रउआ के बाहर उपग्रह के ठीक सामने रहे के पड़ी।","Bhojpuri: एगो सैटेलाइट फोन आम तौर पर एगो मोबाइल फोन के जगह ना ले सकेला, काहेंकि फोन करे खातिर रउआ के बाहर उपग्रह के ठीक सामने रहे के पड़ी। English: A satellite phone is a mobile phone that is not able to operate in the presence of a satellite.",A satellite phone is a mobile phone that is not able to operate in the presence of a satellite.
