text,translated_text,clean_output
"A mutáció új genetikai variációra nyújt lehetőséget, a szelekció viszont eltávolítja a kifejezett variáció halmazából.","Hungarian: A mutáció új genetikai variációra nyújt lehetőséget, a szelekció viszont eltávolítja a kifejezett variáció halmazából. English: The genetic mutation of a new genetic variant is detected, a new genetic variant is discovered, a new genetic variant is found.","The genetic mutation of a new genetic variant is detected, a new genetic variant is discovered, a new genetic variant is found."
"A hasadásos bomba azon az elven működik, hogy az atommag sok protonnal és neutronnal való összeütköztetése energiát igényel.","Hungarian: A hasadásos bomba azon az elven működik, hogy az atommag sok protonnal és neutronnal való összeütköztetése energiát igényel. English: A bomb of the type used in the atomic bombing of Hiroshima and Nagasaki was dropped on Nagasaki on August 9, 1945.","A bomb of the type used in the atomic bombing of Hiroshima and Nagasaki was dropped on Nagasaki on August 9, 1945."
Az atommag kétféle elemi részecskéből áll: protonokból és neutronokból.,Hungarian: Az atommag kétféle elemi részecskéből áll: protonokból és neutronokból. English: The atomic number of an element is the number of protons in the nucleus of the element. The atomic number of an element is the number of protons in the nucleus of the element.,The atomic number of an element is the number of protons in the nucleus of the element.
"Ez lehetővé tette a lencsék ráközelítését, hogy olyan minőségű képeket hozzanak létre, amilyeneket a rögzített fókuszú lencsékkel lehet elérni.","Hungarian: Ez lehetővé tette a lencsék ráközelítését, hogy olyan minőségű képeket hozzanak létre, amilyeneket a rögzített fókuszú lencsékkel lehet elérni. English: I have a question about the Hungarian language. Is there a word for ""to be in the mood""?","Is there a word for ""to be in the mood""? I have a question about the Hungarian language."
Számos szempontból felülmúlják a webes proxykat: a http-n kívül még az összes webes forgalmat is átirányítják.,Hungarian: Számos szempontból felülmúlják a webes proxykat: a http-n kívül még az összes webes forgalmat is átirányítják. English: The Hungarian government has decided to ban the use of HTTPS for all government websites.,The Hungarian government has decided to ban the use of HTTPS for all government websites.
Az interaktív tervezés a médiagyártással kapcsolatos feltevések újraértékelését és a nem-lineáris gondolkodás elsajátítását feltételezi.,Hungarian: Az interaktív tervezés a médiagyártással kapcsolatos feltevések újraértékelését és a nem-lineáris gondolkodás elsajátítását feltételezi. English: The average length of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of,The average length of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of the average of
"Ez mindennapi gyakorlattá vált, de a vas jobban igénybe vette a vagon fából készült kerekeit.","Hungarian: Ez mindennapi gyakorlattá vált, de a vas jobban igénybe vette a vagon fából készült kerekeit. English: The Hungarians are a very friendly people. They are very helpful and kind.",They are very helpful and kind. The Hungarians are a very friendly people.
"A falkák egy-három, egymással rokoni kapcsolatban álló hímből, és akár harminc nőstényből és kölyökből állnak.","Hungarian: A falkák egy-három, egymással rokoni kapcsolatban álló hímből, és akár harminc nőstényből és kölyökből állnak. English: A falk is a bird of prey that is a member of the family Falconidae. It is a large bird with a long, slender body, a short tail, and a long, slender bill. It has a long, slender neck and a long, slender bill. It has a long, slender neck and a long, slender bill.","A falk is a bird of prey that is a member of the family Falconidae. It has a long, slender neck and a long, slender bill. It is a large bird with a long, slender body, a short tail, and a long, slender bill."
"Annak ellenére, hogy az AI erős tudományos-fantasztikus többletjelentéssel rendelkezik, valójában a számítástechnika egyik nagyon fontos ágát képezi, amely a gépek viselkedésével, tanulásával és intelligens alkalmazkodásával foglalkozik.","Hungarian: Annak ellenére, hogy az AI erős tudományos-fantasztikus többletjelentéssel rendelkezik, valójában a számítástechnika egyik nagyon fontos ágát képezi, amely a gépek viselkedésével, tanulásával és intelligens alkalmazkodásával foglalkozik. English: I would like to thank you for your kind words, which are very much appreciated. I am very happy to hear that you enjoyed the tour and the city. I hope to see you again in Budapest.","I would like to thank you for your kind words, which are very much appreciated. I am very happy to hear that you enjoyed the tour and the city. I hope to see you again in Budapest."
Ennek a formátumnak az oldalaránya (12-es osztás után a legegyszerűbb egész szám arány eléréséhez) ennél fogva 3:2-re tehető.,"Hungarian: Ennek a formátumnak az oldalaránya (12-es osztás után a legegyszerűbb egész szám arány eléréséhez) ennél fogva 3:2-re tehető. English: The first time I saw the film, I was blown away. I was so impressed by the way the film was shot, the way the actors were portrayed, the way the story was told. I was so impressed by the way the film was shot, the way the actors were portrayed, the way the story was told.","I was so impressed by the way the film was shot, the way the actors were portrayed, the way the story was told. The first time I saw the film, I was blown away."
"A műholdas telefon általában nem helyettesíti a mobiltelefonokat, mivel telefonhíváshoz a szabadban kell tartózkodni, a műholdra akadálytalan rálátással.","Hungarian: A műholdas telefon általában nem helyettesíti a mobiltelefonokat, mivel telefonhíváshoz a szabadban kell tartózkodni, a műholdra akadálytalan rálátással. English: A mobile phone is a portable telephone that can be used by a user anywhere, anytime. A mobile phone can be used to make and receive calls, send and receive text messages, and access the Internet.","A mobile phone is a portable telephone that can be used by a user anywhere, anytime. A mobile phone can be used to make and receive calls, send and receive text messages, and access the Internet."
"Bár a nyompályák csak párhuzamosan lefektetett pallókból álltak, lehetővé tették, hogy a lovak gyorsabban és nagyobb terhet vontassanak rajtuk, mint a korszak viszonylag kevés, göröngyös útján.","Hungarian: Bár a nyompályák csak párhuzamosan lefektetett pallókból álltak, lehetővé tették, hogy a lovak gyorsabban és nagyobb terhet vontassanak rajtuk, mint a korszak viszonylag kevés, göröngyös útján. English: The Hungarians are a people who are very friendly and hospitable. They are very hospitable and friendly. They are very friendly and hospitable. They are very friendly and hospitable. They are very friendly and hospitable. They are very friendly and hospitable. They are very friendly and hospitable. They are very friendly and hospitable. They are very friendly and hospitable. They are very friendly and hospitable. They are very friendly and hospitable. They are very friendly and",They are very friendly and hospitable. They are very hospitable and friendly. The Hungarians are a people who are very friendly and hospitable. They are very friendly and
"Az emberek már az ókorban ismertek olyan alapvető kémiai elemeket, mint az aranyat, ezüstöt és rezet, mivel ezek mindegyike felfedezhető a természetben nyersanyag formában, és primitív eszközökkel is viszonylag egyszerűen bányászhatók.","Hungarian: Az emberek már az ókorban ismertek olyan alapvető kémiai elemeket, mint az aranyat, ezüstöt és rezet, mivel ezek mindegyike felfedezhető a természetben nyersanyag formában, és primitív eszközökkel is viszonylag egyszerűen bányászhatók. English: I am a man who has been a victim of the Hungarian police. I have been arrested and detained for a long time. I have been tortured and beaten. I have been denied medical treatment. I have been denied access to a lawyer. I have been denied access to the courts. I have been denied access to the media. I have been denied access to the internet. I have been denied access to the courts. I have been denied access",I have been denied medical treatment. I have been denied access to a lawyer. I have been denied access I have been denied access to the internet. I have been arrested and detained for a long time. I am a man who has been a victim of the Hungarian police. I have been tortured and beaten. I have been denied access to the courts. I have been denied access to the media.
