text,translated_text
"Mutacija dodaje novu genetsku varijaciju, a selekcija je uklanja iz skupa izraženih varijacija.","Croatian: Mutacija dodaje novu genetsku varijaciju, a selekcija je uklanja iz skupa izraženih varijacija. 
English: The new generation of geneticists is the generation of scientists who are trained in genetics and who are interested in the study of genetics. The new generation of geneticists is the generation of scientists who are trained in genetics and who are interested in the study of genetics. The new generation of geneticists is the generation of scientists who are trained in genetics and who are interested in the study of genetics. The new generation of geneticists is the generation of scientists who are trained in genet"
Fizijska bomba djeluje na principu uzimanja energije za sastavljanje jezgre s brojnim protonima i neutronima.,"Croatian: Fizijska bomba djeluje na principu uzimanja energije za sastavljanje jezgre s brojnim protonima i neutronima. 
English: The explosion of a nuclear bomb is a nuclear explosion."
Jezgra se sastoji od dviju čestica: neutrona i protona.,"Croatian: Jezgra se sastoji od dviju čestica: neutrona i protona. 
English: The neutrino and the proton are the two particles that are not in the same mass range."
To je omogućilo da se pomoću objektiva za povećavanje izrade slike čija se kvaliteta može usporediti s onom postignutom objektivima s fiksnom žarišnom duljinom.,"Croatian: To je omogućilo da se pomoću objektiva za povećavanje izrade slike čija se kvaliteta može usporediti s onom postignutom objektivima s fiksnom žarišnom duljinom. 
English: To make a decision about the quality of a product or service is to make a choice about the quality of the product or service."
"Jači su od mrežnih proxy poslužitelja iz nekoliko razloga: preusmjeravaju sav internetski promet, ne samo http.","Croatian: Jači su od mrežnih proxy poslužitelja iz nekoliko razloga: preusmjeravaju sav internetski promet, ne samo http. 
English: The proxy server is not allowed to access the internet. The proxy server is not allowed to access the internet. The proxy server is not allowed to access the internet. The proxy server is not allowed to access the internet. The proxy server is not allowed to access the internet. The proxy server is not allowed to access the internet. The proxy server is not allowed to access the internet. The proxy server is not allowed to access the internet. The proxy server is not allowed to access the internet. The"
Interaktivni dizajn podrazumijeva preispitivanje vlastitih pretpostavki o stvaranju medijskih sadržaja i vježbanje razmišljanja na nelinearan način.,"Croatian: Interaktivni dizajn podrazumijeva preispitivanje vlastitih pretpostavki o stvaranju medijskih sadržaja i vježbanje razmišljanja na nelinearan način. 
English: Interactives and interactive learning environments."
"Ovo je postala uobičajena praksa, no željezo je uzrokovalo veću istrošenost drvenih kotača kola.","Croatian: Ovo je postala uobičajena praksa, no željezo je uzrokovalo veću istrošenost drvenih kotača kola. 
English: The city of Zagreb is located in the southwestern part of Croatia. It is the capital of the province of Dalmatia and the largest city in the country. It is also the largest city in the Adriatic Sea. It is the second largest city in the world after New York City. It is also the second largest city in Europe after Paris. It is also the second largest city in the world after London. It is also the second largest city in Europe after Paris. It is also the"
Čopori lavova sastoje se od jednog do tri rodbinski povezana odrasla mužjaka i do trideset ženki i mladunaca.,"Croatian: Čopori lavova sastoje se od jednog do tri rodbinski povezana odrasla mužjaka i do trideset ženki i mladunaca. 
English: The Croatian language is a Slavic language with a number of different varieties. The most common is the Croatian language spoken in Croatia, which is the official language of the country. Other varieties include the Croatian language spoken in Slovenia, the Croatian language spoken in Serbia, and the Croatian language spoken in Bosnia and Herzegovina. The Croatian language is also spoken in Slovenia, Serbia, and Bosnia and Herzegovina. The Croatian language is also spoken in Slovenia, Serbia, and Bosnia and Herzegovina"
"Iako umjetna inteligencija ima snažnu znanstveno-fantastičnu konotaciju, čini vrlo važnu granu informacijskih znanosti koja se bavi ponašanjem, učenjem i inteligentnom prilagodbom stroja.","Croatian: Iako umjetna inteligencija ima snažnu znanstveno-fantastičnu konotaciju, čini vrlo važnu granu informacijskih znanosti koja se bavi ponašanjem, učenjem i inteligentnom prilagodbom stroja. 
English: The intelligence of the mind is the most important thing in life. It is the most important thing in life. It is the most important thing in life. It is the most important thing in life. It is the most important thing in life. It is the most important thing in life. It is the most important thing in life. It is the most important thing in life. It is the most important thing in life. It is the most important thing in life. It is the most important thing"
Omjer širine i visine ovog formata (dijeli se s dvanaest kako bi se dobio omjer iskazan prostim cijelim brojevima) stoga je 3 : 2.,"Croatian: Omjer širine i visine ovog formata (dijeli se s dvanaest kako bi se dobio omjer iskazan prostim cijelim brojevima) stoga je 3 : 2. 
English:
The first form is 3 : 2. The second form is 3 : 1. The third form is 3 : 0. The fourth form is 3 : 1. The fifth form is 3 : 0. The sixth form is 3 : 0. The seventh form is 3 : 0. The eighth form is 3 : 0. The ninth form is 3 : 0. The tenth form is 3 : 0. The eleventh form is 3 : 0. The twelfth form is 3 : 0."
Satelitski telefon uglavnom nije zamjena za mobilni telefon jer morate telefonirati na otvorenom i satelit vam mora biti u vidokrugu da biste obavili poziv.,"Croatian: Satelitski telefon uglavnom nije zamjena za mobilni telefon jer morate telefonirati na otvorenom i satelit vam mora biti u vidokrugu da biste obavili poziv. 
English: The satellite phone is not available in this country. You can call the satellite phone number at the following address: 
English: The satellite phone is not available in this country. You can call the satellite phone number at the following address: 
English: The satellite phone is not available in this country. You can call the satellite phone number at the following address: 
English: The satellite phone is not available in this country. You can call the satellite phone number at the following address: 
English: The satellite phone is"
"Iako su se prve drvene tračnice za vagone sastojale samo od paralelno posloženih dasaka, omogućavale su konjima koji su vukli vagone veću brzinu kretanja i vuču većeg tereta nego što bi to bilo moguće na nešto grbavijim cestama iz onog doba.","Croatian: Iako su se prve drvene tračnice za vagone sastojale samo od paralelno posloženih dasaka, omogućavale su konjima koji su vukli vagone veću brzinu kretanja i vuču većeg tereta nego što bi to bilo moguće na nešto grbavijim cestama iz onog doba. 
English: The train is not allowed to pass through the line of parallel rails."
"Ljudi od davnina znaju za osnovne kemijske elemente kao što su zlato, srebro i kopar jer se svi mogu pronaći u prirodi u izvornom obliku i relativno ih je jednostavno vaditi primitivnim alatima.","Croatian: Ljudi od davnina znaju za osnovne kemijske elemente kao što su zlato, srebro i kopar jer se svi mogu pronaći u prirodi u izvornom obliku i relativno ih je jednostavno vaditi primitivnim alatima. 
English:
The first step in the process of creating a new company is to register it with the company registrar. The company registrar is the official body that registers companies in Croatia. The company registrar is responsible for registering companies in Croatia. The company registrar is responsible for registering companies in Croatia. The company registrar is responsible for registering companies in Croatia. The company registrar is responsible for registering companies in Croatia. The company registrar is responsible for registering companies in Croatia. The company registrar is responsible for registering companies in Croatia."
